Tourney,tourneyDate,Url_Pairings,Round,Winner,Loser
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Len Deuel,Tyler Deacy
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Austin Acosta,Michael D'Angelo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Aaron Brok,Michael Dosunmu
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Adrian Navarro,Shane Gaffney
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Zac Emerzian,Asa Bear
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ryan Bailey,Don Jahne
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Gilberto Goracci,Ian Lee
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Giovanni Costa,Nicholas Rubingh
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Phillip Wingett,Saaud Zuberi
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Daniel Cox,Phillip Fresco
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ritik Singh,Michael Norrbom
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Thomas Hayden,Ian Buchanan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,David Rosemon,Chase Rumpca
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Tyler Alexander,Tom Hull
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Yicun Liang,Zachary Masters
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Bryan Kim,Nicholas McAdoo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Darsh Patel,John Mills
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Nate Sager,Millie Warren
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Cade Bowles,Kian Campbell
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Nate Buck,Vijay Sood
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Trista Medine,Kyle Respicio
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Andy Ng,Jonas Kra-Caskey
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Martin Zaborac,Arman Long
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Blake Zahari,Everett Filloon
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Donald Smith,Matin Moradi
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Esgar Pulido,Bambi M
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Chalkey Horenstein,Samuel Kruse
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Chuppa Cross,Alex Qian
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ethan Stanger,Kevin Gillispie
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jake Wilkinson,Victor Pham
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jose Flores,Mitchell Dixon
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Chad Smeltz,Nic Barnett
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,James Ross,David Adkinson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Andrés Fernández,Andrew Johnson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Dawson Allen,Patrick Donegan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,juan guzman,felipe molino
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Kyle Morris,James Kennedy
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Vincent Espino,Maguire Adams
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jon Hu,Johnathon Mendoza
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Aaron Chiang,Carlos Chevalier
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Samuel Haarsma,Darrell Martin
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ryan Tan,Ruizhe Zhang
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Austin Rexford,Brian Spicer
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jake Watkins,Ben Larson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ian Mortensen,Su Gi Chandran
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Montana Mott,Bloody X
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Miguel Baluyut,Robert Sassi
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Joshua Mulleady,Garrett Wienert
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Yuling Liu,Keegan Bosch
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Brian Collins,Tyler Betcher
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Geoffrey Dawson,William Dannhauser
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Enrique Grimaldo,Luke Putz
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Kevin Finney,Marcos Castillo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Dane Lucas,Jean-Ulysses Serrano
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Kevonne Boreland,Daniel Jacob
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Tyson Gernack,Hayley Aldworth
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Remy Thompson,Dustin Lam
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,kyle andrew,Trevin Hall
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Chun Heng Poon,Kendall Perry
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Satvik Mishra,Colin Legge
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Griffin Johnson,Taylor Settsu
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ben Emerzian,Will Adorno
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ben Lamb,Hao Dai
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Joel Nino,Seth Anthony
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Patrick Brennan,Johnny Nguyen
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Sam Long,Ariana Brisco Schofield
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Samantha Platt,Aaron Wegter
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Dante Hoge,Devan Woodrow
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Marco Antonio Rodriguez Garcia,Eslliey Tan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Matthew Weger,KJ Boyce
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Bobby Free,Casey Hughes
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Joshua Miller,Solomon Norris
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jacob Tang,JERRED SHIFFLETT
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jason Kissinger,Jeremy Boyd
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Stephanie Fulwiler,Tony DeWitt
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Garret Feng,Tony Sprague
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Emily Olynick,Alexander Padgett
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ryan Gillispie,Kevin Grondin
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Nathan Strauslin,Kevin Kim
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jack Higgins,Matt Wajsblat
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jonathan Roe,Dylan Steslicki
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Matt Walker,Gerald Coates
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Amadeus Mama-Yari,Yichen Wang
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Shaun Embrey,Sergio Camacho
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Steven Jiries,Alec Pickett
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Collin Hand,Justin Friedman
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Hangqing Xu,Thomas Dick
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Adrienn Tindall,Keely Lindsay
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Richard Ashby,Justin Won
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Declan Rowett,Jack Artho
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Brody Bard,Marco Camparmo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jocelin Malone,Benjamin Rinehart
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Joey Tan,Tyler Jager
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Alex Sanchez,Karan Samtani
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Loren Klemesrud,Kyle Wilkinson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Travis Robinson,Ramon Anderson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Alvin Mo,Will Pritz
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Lindsey Berlin,Alan Silva
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Nicholas Boone,James Grigsby
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Layn Sheppard,Justin Bolger
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Aidan Grieve,Christopher Lazarus
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Prateek Singh,joseph ochoa
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Tony Cornejo,Cody Clark
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Abhyuday Vatsavai,Jared Slattery
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ashish Tripathi,Stephen Wagner
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Aaron Duckworth,Matt Nendel
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Michael Durand,Adrianna Gascoigne
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Alex Landry,Scott Thomas
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Marcos Perez,Alex Lopez
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Qi Wei,Tony Lin
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Larry Lima,Lee Ortiz
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Thomas DeRosa,Sophie Woolford-Jochems
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Derrick Burkhardt,James Britt
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jourdan Harris,Nathan Parker
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Angel Segovia,Douglas Haynie
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Thomas Luvan,Taylor Brown
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jonathan Wise,Max Kapp
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ahmad Mulhim Akmal Azim,Cole Christensen
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Marco Montenegro,Jacob Locsin
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Vincenzo Marrero,Kat Wible
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Adam Kabrick,Luis Carranza
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jesse Lantz,Cedric Jones
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Braden Luna,Josh Scaralia
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Brady Mchenry,Rene Fuentes
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jorge Nunez,Ryan Autencio
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Noah Bales,Lindsey Fischer
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ryan Rimando,Henry Reyes
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Tristan Tancio,Angel Torres
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Matthew Bananto,Avery Davenport
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Jordan Ramey,Joe Grossman
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Austin Outhaythip,Amelia Moore
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Matthew Zollinger,Raymond Dickens
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Joe Whitlam,Chris Wolfe
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,juan vargas,Kenneth Waines
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Shawn Fukumoto,Felix De La Riva
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Anish Kulkarni,Dominick Osler
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Chancellor Pruett,Trace Jochems
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Cody Searle,Rene Mendez
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Gryphon Myers,Zamir Parvez
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Thomas Funk,Demarcus Gilbert
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Mika Corder,Kenley Cheung
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Oscar Gil,Noah Cumpston
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Ramon Baluyut,Spencer Reid-Rice
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Andrew Durand,Britney Almazan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,8,Blake Johns,Joseph Freeman
